"","GEOID","NAME","variable","estimate","moe"
"6013","17031830201","Census Tract 8302.01, Cook County, Illinois","B17007_002",224,165
"6014","17031830201","Census Tract 8302.01, Cook County, Illinois","B19013_001",49719,15229
"6015","17031830201","Census Tract 8302.01, Cook County, Illinois","B23006_023",1089,346
"6016","17031830202","Census Tract 8302.02, Cook County, Illinois","B01001_001",3494,329
"6017","17031830202","Census Tract 8302.02, Cook County, Illinois","B02001_002",896,330
"6018","17031830202","Census Tract 8302.02, Cook County, Illinois","B17007_002",494,205
"6019","17031830202","Census Tract 8302.02, Cook County, Illinois","B19013_001",96607,31735
"6020","17031830202","Census Tract 8302.02, Cook County, Illinois","B23006_023",580,171
"6021","17031830300","Census Tract 8303, Cook County, Illinois","B01001_001",4238,410
"6022","17031830300","Census Tract 8303, Cook County, Illinois","B02001_002",1063,221
"6023","17031830300","Census Tract 8303, Cook County, Illinois","B17007_002",522,197
"6024","17031830300","Census Tract 8303, Cook County, Illinois","B19013_001",34088,7724
"6025","17031830300","Census Tract 8303, Cook County, Illinois","B23006_023",607,204
"6026","17031830400","Census Tract 8304, Cook County, Illinois","B01001_001",4957,461
"6027","17031830400","Census Tract 8304, Cook County, Illinois","B02001_002",1608,405
"6028","17031830400","Census Tract 8304, Cook County, Illinois","B17007_002",208,86
"6029","17031830400","Census Tract 8304, Cook County, Illinois","B19013_001",55570,5410
"6030","17031830400","Census Tract 8304, Cook County, Illinois","B23006_023",623,170
"6031","17031830500","Census Tract 8305, Cook County, Illinois","B01001_001",4959,732
"6032","17031830500","Census Tract 8305, Cook County, Illinois","B02001_002",3345,928
"6033","17031830500","Census Tract 8305, Cook County, Illinois","B17007_002",127,108
"6034","17031830500","Census Tract 8305, Cook County, Illinois","B19013_001",39401,14117
"6035","17031830500","Census Tract 8305, Cook County, Illinois","B23006_023",102,69
"6036","17031830600","Census Tract 8306, Cook County, Illinois","B01001_001",4861,474
"6037","17031830600","Census Tract 8306, Cook County, Illinois","B02001_002",3264,476
"6038","17031830600","Census Tract 8306, Cook County, Illinois","B17007_002",411,125
"6039","17031830600","Census Tract 8306, Cook County, Illinois","B19013_001",47355,8894
"6040","17031830600","Census Tract 8306, Cook County, Illinois","B23006_023",1183,185
"6041","17031830700","Census Tract 8307, Cook County, Illinois","B01001_001",3693,491
"6042","17031830700","Census Tract 8307, Cook County, Illinois","B02001_002",1818,379
"6043","17031830700","Census Tract 8307, Cook County, Illinois","B17007_002",609,202
"6044","17031830700","Census Tract 8307, Cook County, Illinois","B19013_001",51950,7414
"6045","17031830700","Census Tract 8307, Cook County, Illinois","B23006_023",1203,199
"6046","17031830800","Census Tract 8308, Cook County, Illinois","B01001_001",2512,246
"6047","17031830800","Census Tract 8308, Cook County, Illinois","B02001_002",2218,247
"6048","17031830800","Census Tract 8308, Cook County, Illinois","B17007_002",154,85
"6049","17031830800","Census Tract 8308, Cook County, Illinois","B19013_001",72500,10775
"6050","17031830800","Census Tract 8308, Cook County, Illinois","B23006_023",1490,176
"6051","17031830900","Census Tract 8309, Cook County, Illinois","B01001_001",3089,356
"6052","17031830900","Census Tract 8309, Cook County, Illinois","B02001_002",2416,327
"6053","17031830900","Census Tract 8309, Cook County, Illinois","B17007_002",125,83
"6054","17031830900","Census Tract 8309, Cook County, Illinois","B19013_001",102250,11331
"6055","17031830900","Census Tract 8309, Cook County, Illinois","B23006_023",1377,178
"6056","17031831000","Census Tract 8310, Cook County, Illinois","B01001_001",2195,218
"6057","17031831000","Census Tract 8310, Cook County, Illinois","B02001_002",2002,223
"6058","17031831000","Census Tract 8310, Cook County, Illinois","B17007_002",15,24
"6059","17031831000","Census Tract 8310, Cook County, Illinois","B19013_001",159020,16289
"6060","17031831000","Census Tract 8310, Cook County, Illinois","B23006_023",1489,171
"6061","17031831100","Census Tract 8311, Cook County, Illinois","B01001_001",7891,1027
"6062","17031831100","Census Tract 8311, Cook County, Illinois","B02001_002",6299,1136
"6063","17031831100","Census Tract 8311, Cook County, Illinois","B17007_002",386,164
"6064","17031831100","Census Tract 8311, Cook County, Illinois","B19013_001",60745,5280
"6065","17031831100","Census Tract 8311, Cook County, Illinois","B23006_023",1505,302
"6066","17031831200","Census Tract 8312, Cook County, Illinois","B01001_001",4838,579
"6067","17031831200","Census Tract 8312, Cook County, Illinois","B02001_002",2287,545
"6068","17031831200","Census Tract 8312, Cook County, Illinois","B17007_002",237,107
"6069","17031831200","Census Tract 8312, Cook County, Illinois","B19013_001",37880,6880
"6070","17031831200","Census Tract 8312, Cook County, Illinois","B23006_023",460,152
"6071","17031831300","Census Tract 8313, Cook County, Illinois","B01001_001",1047,177
"6072","17031831300","Census Tract 8313, Cook County, Illinois","B02001_002",156,98
"6073","17031831300","Census Tract 8313, Cook County, Illinois","B17007_002",105,70
"6074","17031831300","Census Tract 8313, Cook County, Illinois","B19013_001",39896,7880
"6075","17031831300","Census Tract 8313, Cook County, Illinois","B23006_023",69,43
"6076","17031831400","Census Tract 8314, Cook County, Illinois","B01001_001",2976,360
"6077","17031831400","Census Tract 8314, Cook County, Illinois","B02001_002",461,133
"6078","17031831400","Census Tract 8314, Cook County, Illinois","B17007_002",163,82
"6079","17031831400","Census Tract 8314, Cook County, Illinois","B19013_001",33456,7073
"6080","17031831400","Census Tract 8314, Cook County, Illinois","B23006_023",285,96
"6081","17031831500","Census Tract 8315, Cook County, Illinois","B01001_001",3720,379
"6082","17031831500","Census Tract 8315, Cook County, Illinois","B02001_002",2846,521
"6083","17031831500","Census Tract 8315, Cook County, Illinois","B17007_002",109,63
"6084","17031831500","Census Tract 8315, Cook County, Illinois","B19013_001",58307,12314
"6085","17031831500","Census Tract 8315, Cook County, Illinois","B23006_023",497,159
"6086","17031831600","Census Tract 8316, Cook County, Illinois","B01001_001",7451,864
"6087","17031831600","Census Tract 8316, Cook County, Illinois","B02001_002",4296,817
"6088","17031831600","Census Tract 8316, Cook County, Illinois","B17007_002",222,119
"6089","17031831600","Census Tract 8316, Cook County, Illinois","B19013_001",40262,6520
"6090","17031831600","Census Tract 8316, Cook County, Illinois","B23006_023",620,184
"6091","17031831700","Census Tract 8317, Cook County, Illinois","B01001_001",2500,276
"6092","17031831700","Census Tract 8317, Cook County, Illinois","B02001_002",1485,331
"6093","17031831700","Census Tract 8317, Cook County, Illinois","B17007_002",109,59
"6094","17031831700","Census Tract 8317, Cook County, Illinois","B19013_001",54737,9376
"6095","17031831700","Census Tract 8317, Cook County, Illinois","B23006_023",568,101
"6096","17031831800","Census Tract 8318, Cook County, Illinois","B01001_001",6194,561
"6097","17031831800","Census Tract 8318, Cook County, Illinois","B02001_002",4039,623
"6098","17031831800","Census Tract 8318, Cook County, Illinois","B17007_002",352,198
"6099","17031831800","Census Tract 8318, Cook County, Illinois","B19013_001",53529,10925
"6100","17031831800","Census Tract 8318, Cook County, Illinois","B23006_023",1550,296
"6101","17031831900","Census Tract 8319, Cook County, Illinois","B01001_001",2913,348
"6102","17031831900","Census Tract 8319, Cook County, Illinois","B02001_002",2546,353
"6103","17031831900","Census Tract 8319, Cook County, Illinois","B17007_002",162,114
"6104","17031831900","Census Tract 8319, Cook County, Illinois","B19013_001",109643,19062
"6105","17031831900","Census Tract 8319, Cook County, Illinois","B23006_023",1740,201
"6106","17031832000","Census Tract 8320, Cook County, Illinois","B01001_001",1781,158
"6107","17031832000","Census Tract 8320, Cook County, Illinois","B02001_002",1488,179
"6108","17031832000","Census Tract 8320, Cook County, Illinois","B17007_002",216,75
"6109","17031832000","Census Tract 8320, Cook County, Illinois","B19013_001",115192,20964
"6110","17031832000","Census Tract 8320, Cook County, Illinois","B23006_023",969,131
"6111","17031832100","Census Tract 8321, Cook County, Illinois","B01001_001",3533,274
"6112","17031832100","Census Tract 8321, Cook County, Illinois","B02001_002",2516,238
"6113","17031832100","Census Tract 8321, Cook County, Illinois","B17007_002",173,88
"6114","17031832100","Census Tract 8321, Cook County, Illinois","B19013_001",72778,13169
"6115","17031832100","Census Tract 8321, Cook County, Illinois","B23006_023",1713,265
"6116","17031832200","Census Tract 8322, Cook County, Illinois","B01001_001",3289,391
"6117","17031832200","Census Tract 8322, Cook County, Illinois","B02001_002",2784,356
"6118","17031832200","Census Tract 8322, Cook County, Illinois","B17007_002",114,74
"6119","17031832200","Census Tract 8322, Cook County, Illinois","B19013_001",106840,11173
"6120","17031832200","Census Tract 8322, Cook County, Illinois","B23006_023",1943,192
"6121","17031832300","Census Tract 8323, Cook County, Illinois","B01001_001",2001,174
"6122","17031832300","Census Tract 8323, Cook County, Illinois","B02001_002",1653,178
"6123","17031832300","Census Tract 8323, Cook County, Illinois","B17007_002",86,41
"6124","17031832300","Census Tract 8323, Cook County, Illinois","B19013_001",104954,13110
"6125","17031832300","Census Tract 8323, Cook County, Illinois","B23006_023",1108,117
"6126","17031832400","Census Tract 8324, Cook County, Illinois","B01001_001",3038,285
"6127","17031832400","Census Tract 8324, Cook County, Illinois","B02001_002",2499,266
"6128","17031832400","Census Tract 8324, Cook County, Illinois","B17007_002",162,63
"6129","17031832400","Census Tract 8324, Cook County, Illinois","B19013_001",103750,22189
"6130","17031832400","Census Tract 8324, Cook County, Illinois","B23006_023",1578,170
"6131","17031832500","Census Tract 8325, Cook County, Illinois","B01001_001",3551,341
"6132","17031832500","Census Tract 8325, Cook County, Illinois","B02001_002",3114,328
"6133","17031832500","Census Tract 8325, Cook County, Illinois","B17007_002",215,89
"6134","17031832500","Census Tract 8325, Cook County, Illinois","B19013_001",132222,20319
"6135","17031832500","Census Tract 8325, Cook County, Illinois","B23006_023",1533,170
"6136","17031832600","Census Tract 8326, Cook County, Illinois","B01001_001",3780,298
"6137","17031832600","Census Tract 8326, Cook County, Illinois","B02001_002",3310,281
"6138","17031832600","Census Tract 8326, Cook County, Illinois","B17007_002",216,116
"6139","17031832600","Census Tract 8326, Cook County, Illinois","B19013_001",148616,10903
"6140","17031832600","Census Tract 8326, Cook County, Illinois","B23006_023",2317,206
"6141","17031832900","Census Tract 8329, Cook County, Illinois","B01001_001",2322,314
"6142","17031832900","Census Tract 8329, Cook County, Illinois","B02001_002",1673,374
"6143","17031832900","Census Tract 8329, Cook County, Illinois","B17007_002",803,269
"6144","17031832900","Census Tract 8329, Cook County, Illinois","B19013_001",55284,14511
"6145","17031832900","Census Tract 8329, Cook County, Illinois","B23006_023",1123,185
"6146","17031833000","Census Tract 8330, Cook County, Illinois","B01001_001",4138,386
"6147","17031833000","Census Tract 8330, Cook County, Illinois","B02001_002",3035,462
"6148","17031833000","Census Tract 8330, Cook County, Illinois","B17007_002",510,185
"6149","17031833000","Census Tract 8330, Cook County, Illinois","B19013_001",141378,31681
"6150","17031833000","Census Tract 8330, Cook County, Illinois","B23006_023",2783,316
"6151","17031833100","Census Tract 8331, Cook County, Illinois","B01001_001",7250,589
"6152","17031833100","Census Tract 8331, Cook County, Illinois","B02001_002",4891,501
"6153","17031833100","Census Tract 8331, Cook County, Illinois","B17007_002",637,337
"6154","17031833100","Census Tract 8331, Cook County, Illinois","B19013_001",114007,20088
"6155","17031833100","Census Tract 8331, Cook County, Illinois","B23006_023",4198,425
"6156","17031833300","Census Tract 8333, Cook County, Illinois","B01001_001",2699,306
"6157","17031833300","Census Tract 8333, Cook County, Illinois","B02001_002",1291,206
"6158","17031833300","Census Tract 8333, Cook County, Illinois","B17007_002",1117,231
"6159","17031833300","Census Tract 8333, Cook County, Illinois","B19013_001",52500,11780
"6160","17031833300","Census Tract 8333, Cook County, Illinois","B23006_023",791,163
"6161","17031833900","Census Tract 8339, Cook County, Illinois","B01001_001",2530,344
"6162","17031833900","Census Tract 8339, Cook County, Illinois","B02001_002",1126,219
"6163","17031833900","Census Tract 8339, Cook County, Illinois","B17007_002",167,73
"6164","17031833900","Census Tract 8339, Cook County, Illinois","B19013_001",30417,10935
"6165","17031833900","Census Tract 8339, Cook County, Illinois","B23006_023",118,60
"6166","17031834000","Census Tract 8340, Cook County, Illinois","B01001_001",2926,466
"6167","17031834000","Census Tract 8340, Cook County, Illinois","B02001_002",9,16
"6168","17031834000","Census Tract 8340, Cook County, Illinois","B17007_002",215,81
"6169","17031834000","Census Tract 8340, Cook County, Illinois","B19013_001",30806,15784
"6170","17031834000","Census Tract 8340, Cook County, Illinois","B23006_023",141,84
"6171","17031834200","Census Tract 8342, Cook County, Illinois","B01001_001",4249,759
"6172","17031834200","Census Tract 8342, Cook County, Illinois","B02001_002",65,80
"6173","17031834200","Census Tract 8342, Cook County, Illinois","B17007_002",296,152
"6174","17031834200","Census Tract 8342, Cook County, Illinois","B19013_001",47727,33281
"6175","17031834200","Census Tract 8342, Cook County, Illinois","B23006_023",654,241
"6176","17031834300","Census Tract 8343, Cook County, Illinois","B01001_001",6004,763
"6177","17031834300","Census Tract 8343, Cook County, Illinois","B02001_002",90,83
"6178","17031834300","Census Tract 8343, Cook County, Illinois","B17007_002",607,244
"6179","17031834300","Census Tract 8343, Cook County, Illinois","B19013_001",42766,13532
"6180","17031834300","Census Tract 8343, Cook County, Illinois","B23006_023",890,212
"6181","17031834400","Census Tract 8344, Cook County, Illinois","B01001_001",4390,599
"6182","17031834400","Census Tract 8344, Cook County, Illinois","B02001_002",179,101
"6183","17031834400","Census Tract 8344, Cook County, Illinois","B17007_002",302,126
"6184","17031834400","Census Tract 8344, Cook County, Illinois","B19013_001",49091,25129
"6185","17031834400","Census Tract 8344, Cook County, Illinois","B23006_023",820,215
"6186","17031834500","Census Tract 8345, Cook County, Illinois","B01001_001",1376,250
"6187","17031834500","Census Tract 8345, Cook County, Illinois","B02001_002",0,11
"6188","17031834500","Census Tract 8345, Cook County, Illinois","B17007_002",110,51
"6189","17031834500","Census Tract 8345, Cook County, Illinois","B19013_001",31362,5019
"6190","17031834500","Census Tract 8345, Cook County, Illinois","B23006_023",88,39
"6191","17031834600","Census Tract 8346, Cook County, Illinois","B01001_001",1975,465
"6192","17031834600","Census Tract 8346, Cook County, Illinois","B02001_002",215,201
"6193","17031834600","Census Tract 8346, Cook County, Illinois","B17007_002",283,81
"6194","17031834600","Census Tract 8346, Cook County, Illinois","B19013_001",24500,7356
"6195","17031834600","Census Tract 8346, Cook County, Illinois","B23006_023",51,43
"6196","17031834700","Census Tract 8347, Cook County, Illinois","B01001_001",1426,349
"6197","17031834700","Census Tract 8347, Cook County, Illinois","B02001_002",103,146
"6198","17031834700","Census Tract 8347, Cook County, Illinois","B17007_002",148,74
"6199","17031834700","Census Tract 8347, Cook County, Illinois","B19013_001",22104,4966
"6200","17031834700","Census Tract 8347, Cook County, Illinois","B23006_023",57,28
"6201","17031834800","Census Tract 8348, Cook County, Illinois","B01001_001",1546,215
"6202","17031834800","Census Tract 8348, Cook County, Illinois","B02001_002",77,100
"6203","17031834800","Census Tract 8348, Cook County, Illinois","B17007_002",352,102
"6204","17031834800","Census Tract 8348, Cook County, Illinois","B19013_001",21101,4524
"6205","17031834800","Census Tract 8348, Cook County, Illinois","B23006_023",88,68
"6206","17031834900","Census Tract 8349, Cook County, Illinois","B01001_001",1615,222
"6207","17031834900","Census Tract 8349, Cook County, Illinois","B02001_002",20,27
"6208","17031834900","Census Tract 8349, Cook County, Illinois","B17007_002",226,87
"6209","17031834900","Census Tract 8349, Cook County, Illinois","B19013_001",19676,3139
"6210","17031834900","Census Tract 8349, Cook County, Illinois","B23006_023",88,51
"6211","17031835000","Census Tract 8350, Cook County, Illinois","B01001_001",5622,690
"6212","17031835000","Census Tract 8350, Cook County, Illinois","B02001_002",886,294
"6213","17031835000","Census Tract 8350, Cook County, Illinois","B17007_002",505,149
"6214","17031835000","Census Tract 8350, Cook County, Illinois","B19013_001",26498,2475
"6215","17031835000","Census Tract 8350, Cook County, Illinois","B23006_023",148,83
"6216","17031835100","Census Tract 8351, Cook County, Illinois","B01001_001",5505,511
"6217","17031835100","Census Tract 8351, Cook County, Illinois","B02001_002",2213,889
"6218","17031835100","Census Tract 8351, Cook County, Illinois","B17007_002",274,165
"6219","17031835100","Census Tract 8351, Cook County, Illinois","B19013_001",39398,9042
"6220","17031835100","Census Tract 8351, Cook County, Illinois","B23006_023",165,106
"6221","17031835200","Census Tract 8352, Cook County, Illinois","B01001_001",2020,248
"6222","17031835200","Census Tract 8352, Cook County, Illinois","B02001_002",1096,193
"6223","17031835200","Census Tract 8352, Cook County, Illinois","B17007_002",44,39
"6224","17031835200","Census Tract 8352, Cook County, Illinois","B19013_001",47581,8674
"6225","17031835200","Census Tract 8352, Cook County, Illinois","B23006_023",171,52
"6226","17031835500","Census Tract 8355, Cook County, Illinois","B01001_001",1479,214
"6227","17031835500","Census Tract 8355, Cook County, Illinois","B02001_002",82,57
"6228","17031835500","Census Tract 8355, Cook County, Illinois","B17007_002",255,78
"6229","17031835500","Census Tract 8355, Cook County, Illinois","B19013_001",23051,3065
"6230","17031835500","Census Tract 8355, Cook County, Illinois","B23006_023",101,60
"6231","17031835600","Census Tract 8356, Cook County, Illinois","B01001_001",841,111
"6232","17031835600","Census Tract 8356, Cook County, Illinois","B02001_002",91,84
"6233","17031835600","Census Tract 8356, Cook County, Illinois","B17007_002",66,36
"6234","17031835600","Census Tract 8356, Cook County, Illinois","B19013_001",23918,1632
"6235","17031835600","Census Tract 8356, Cook County, Illinois","B23006_023",44,40
"6236","17031835700","Census Tract 8357, Cook County, Illinois","B01001_001",416,315
"6237","17031835700","Census Tract 8357, Cook County, Illinois","B02001_002",0,11
"6238","17031835700","Census Tract 8357, Cook County, Illinois","B17007_002",46,76
"6239","17031835700","Census Tract 8357, Cook County, Illinois","B19013_001",45885,35604
"6240","17031835700","Census Tract 8357, Cook County, Illinois","B23006_023",46,43
"6241","17031835800","Census Tract 8358, Cook County, Illinois","B01001_001",1858,370
"6242","17031835800","Census Tract 8358, Cook County, Illinois","B02001_002",67,48
"6243","17031835800","Census Tract 8358, Cook County, Illinois","B17007_002",31,31
"6244","17031835800","Census Tract 8358, Cook County, Illinois","B19013_001",49239,20273
"6245","17031835800","Census Tract 8358, Cook County, Illinois","B23006_023",387,93
"6246","17031835900","Census Tract 8359, Cook County, Illinois","B01001_001",3190,467
"6247","17031835900","Census Tract 8359, Cook County, Illinois","B02001_002",91,69
"6248","17031835900","Census Tract 8359, Cook County, Illinois","B17007_002",458,142
"6249","17031835900","Census Tract 8359, Cook County, Illinois","B19013_001",19015,2952
"6250","17031835900","Census Tract 8359, Cook County, Illinois","B23006_023",367,121
"6251","17031836000","Census Tract 8360, Cook County, Illinois","B01001_001",2785,356
"6252","17031836000","Census Tract 8360, Cook County, Illinois","B02001_002",48,35
"6253","17031836000","Census Tract 8360, Cook County, Illinois","B17007_002",132,64
"6254","17031836000","Census Tract 8360, Cook County, Illinois","B19013_001",65667,17280
"6255","17031836000","Census Tract 8360, Cook County, Illinois","B23006_023",521,135
"6256","17031836100","Census Tract 8361, Cook County, Illinois","B01001_001",2039,352
"6257","17031836100","Census Tract 8361, Cook County, Illinois","B02001_002",154,162
"6258","17031836100","Census Tract 8361, Cook County, Illinois","B17007_002",103,50
"6259","17031836100","Census Tract 8361, Cook County, Illinois","B19013_001",26102,3532
"6260","17031836100","Census Tract 8361, Cook County, Illinois","B23006_023",167,85
"6261","17031836200","Census Tract 8362, Cook County, Illinois","B01001_001",1604,319
"6262","17031836200","Census Tract 8362, Cook County, Illinois","B02001_002",1160,263
"6263","17031836200","Census Tract 8362, Cook County, Illinois","B17007_002",63,24
"6264","17031836200","Census Tract 8362, Cook County, Illinois","B19013_001",110357,28569
"6265","17031836200","Census Tract 8362, Cook County, Illinois","B23006_023",155,46
"6266","17031836300","Census Tract 8363, Cook County, Illinois","B01001_001",1488,235
"6267","17031836300","Census Tract 8363, Cook County, Illinois","B02001_002",631,200
"6268","17031836300","Census Tract 8363, Cook County, Illinois","B17007_002",384,216
"6269","17031836300","Census Tract 8363, Cook County, Illinois","B19013_001",49167,8388
"6270","17031836300","Census Tract 8363, Cook County, Illinois","B23006_023",420,95
"6271","17031836400","Census Tract 8364, Cook County, Illinois","B01001_001",3737,297
"6272","17031836400","Census Tract 8364, Cook County, Illinois","B02001_002",291,132
"6273","17031836400","Census Tract 8364, Cook County, Illinois","B17007_002",426,84
"6274","17031836400","Census Tract 8364, Cook County, Illinois","B19013_001",30616,6322
"6275","17031836400","Census Tract 8364, Cook County, Illinois","B23006_023",858,167
"6276","17031836500","Census Tract 8365, Cook County, Illinois","B01001_001",1610,219
"6277","17031836500","Census Tract 8365, Cook County, Illinois","B02001_002",0,11
"6278","17031836500","Census Tract 8365, Cook County, Illinois","B17007_002",41,29
"6279","17031836500","Census Tract 8365, Cook County, Illinois","B19013_001",29972,9771
"6280","17031836500","Census Tract 8365, Cook County, Illinois","B23006_023",215,101
"6281","17031836600","Census Tract 8366, Cook County, Illinois","B01001_001",2291,462
"6282","17031836600","Census Tract 8366, Cook County, Illinois","B02001_002",950,295
"6283","17031836600","Census Tract 8366, Cook County, Illinois","B17007_002",153,85
"6284","17031836600","Census Tract 8366, Cook County, Illinois","B19013_001",43571,11004
"6285","17031836600","Census Tract 8366, Cook County, Illinois","B23006_023",448,158
"6286","17031836700","Census Tract 8367, Cook County, Illinois","B01001_001",2422,374
"6287","17031836700","Census Tract 8367, Cook County, Illinois","B02001_002",239,112
"6288","17031836700","Census Tract 8367, Cook County, Illinois","B17007_002",298,117
"6289","17031836700","Census Tract 8367, Cook County, Illinois","B19013_001",28365,6464
"6290","17031836700","Census Tract 8367, Cook County, Illinois","B23006_023",166,65
"6291","17031836800","Census Tract 8368, Cook County, Illinois","B01001_001",2164,461
"6292","17031836800","Census Tract 8368, Cook County, Illinois","B02001_002",143,106
"6293","17031836800","Census Tract 8368, Cook County, Illinois","B17007_002",291,101
"6294","17031836800","Census Tract 8368, Cook County, Illinois","B19013_001",13736,4451
"6295","17031836800","Census Tract 8368, Cook County, Illinois","B23006_023",105,59
"6296","17031836900","Census Tract 8369, Cook County, Illinois","B01001_001",1251,249
"6297","17031836900","Census Tract 8369, Cook County, Illinois","B02001_002",190,136
"6298","17031836900","Census Tract 8369, Cook County, Illinois","B17007_002",131,58
"6299","17031836900","Census Tract 8369, Cook County, Illinois","B19013_001",22109,9777
"6300","17031836900","Census Tract 8369, Cook County, Illinois","B23006_023",100,62
"6301","17031837000","Census Tract 8370, Cook County, Illinois","B01001_001",1950,315
"6302","17031837000","Census Tract 8370, Cook County, Illinois","B02001_002",191,82
"6303","17031837000","Census Tract 8370, Cook County, Illinois","B17007_002",193,65
"6304","17031837000","Census Tract 8370, Cook County, Illinois","B19013_001",26538,14589
"6305","17031837000","Census Tract 8370, Cook County, Illinois","B23006_023",223,76
"6306","17031837100","Census Tract 8371, Cook County, Illinois","B01001_001",1596,235
"6307","17031837100","Census Tract 8371, Cook County, Illinois","B02001_002",408,150
"6308","17031837100","Census Tract 8371, Cook County, Illinois","B17007_002",254,72
"6309","17031837100","Census Tract 8371, Cook County, Illinois","B19013_001",25556,11707
"6310","17031837100","Census Tract 8371, Cook County, Illinois","B23006_023",296,61
"6311","17031837300","Census Tract 8373, Cook County, Illinois","B01001_001",2607,383
"6312","17031837300","Census Tract 8373, Cook County, Illinois","B02001_002",127,43
"6313","17031837300","Census Tract 8373, Cook County, Illinois","B17007_002",65,50
"6314","17031837300","Census Tract 8373, Cook County, Illinois","B19013_001",27406,8008
"6315","17031837300","Census Tract 8373, Cook County, Illinois","B23006_023",219,76
"6316","17031837400","Census Tract 8374, Cook County, Illinois","B01001_001",2460,303
"6317","17031837400","Census Tract 8374, Cook County, Illinois","B02001_002",186,70
"6318","17031837400","Census Tract 8374, Cook County, Illinois","B17007_002",493,154
"6319","17031837400","Census Tract 8374, Cook County, Illinois","B19013_001",40417,8207
"6320","17031837400","Census Tract 8374, Cook County, Illinois","B23006_023",235,78
"6321","17031837800","Census Tract 8378, Cook County, Illinois","B01001_001",2662,377
"6322","17031837800","Census Tract 8378, Cook County, Illinois","B02001_002",609,165
"6323","17031837800","Census Tract 8378, Cook County, Illinois","B17007_002",213,73
"6324","17031837800","Census Tract 8378, Cook County, Illinois","B19013_001",60417,7924
"6325","17031837800","Census Tract 8378, Cook County, Illinois","B23006_023",584,152
"6326","17031838000","Census Tract 8380, Cook County, Illinois","B01001_001",2577,387
"6327","17031838000","Census Tract 8380, Cook County, Illinois","B02001_002",460,136
"6328","17031838000","Census Tract 8380, Cook County, Illinois","B17007_002",450,142
"6329","17031838000","Census Tract 8380, Cook County, Illinois","B19013_001",22951,11440
"6330","17031838000","Census Tract 8380, Cook County, Illinois","B23006_023",604,153
"6331","17031838100","Census Tract 8381, Cook County, Illinois","B01001_001",1760,183
"6332","17031838100","Census Tract 8381, Cook County, Illinois","B02001_002",597,144
"6333","17031838100","Census Tract 8381, Cook County, Illinois","B17007_002",571,126
"6334","17031838100","Census Tract 8381, Cook County, Illinois","B19013_001",16953,6615
"6335","17031838100","Census Tract 8381, Cook County, Illinois","B23006_023",579,130
"6336","17031838200","Census Tract 8382, Cook County, Illinois","B01001_001",1976,286
"6337","17031838200","Census Tract 8382, Cook County, Illinois","B02001_002",1038,229
"6338","17031838200","Census Tract 8382, Cook County, Illinois","B17007_002",323,176
"6339","17031838200","Census Tract 8382, Cook County, Illinois","B19013_001",42313,28235
"6340","17031838200","Census Tract 8382, Cook County, Illinois","B23006_023",556,162
"6341","17031838300","Census Tract 8383, Cook County, Illinois","B01001_001",1425,172
"6342","17031838300","Census Tract 8383, Cook County, Illinois","B02001_002",545,128
"6343","17031838300","Census Tract 8383, Cook County, Illinois","B17007_002",107,45
"6344","17031838300","Census Tract 8383, Cook County, Illinois","B19013_001",58542,16680
"6345","17031838300","Census Tract 8383, Cook County, Illinois","B23006_023",567,84
"6346","17031838600","Census Tract 8386, Cook County, Illinois","B01001_001",1507,254
"6347","17031838600","Census Tract 8386, Cook County, Illinois","B02001_002",44,23
"6348","17031838600","Census Tract 8386, Cook County, Illinois","B17007_002",163,59
"6349","17031838600","Census Tract 8386, Cook County, Illinois","B19013_001",17652,2778
"6350","17031838600","Census Tract 8386, Cook County, Illinois","B23006_023",4,7
"6351","17031838700","Census Tract 8387, Cook County, Illinois","B01001_001",4311,542
"6352","17031838700","Census Tract 8387, Cook County, Illinois","B02001_002",103,105
"6353","17031838700","Census Tract 8387, Cook County, Illinois","B17007_002",359,145
"6354","17031838700","Census Tract 8387, Cook County, Illinois","B19013_001",25405,3895
"6355","17031838700","Census Tract 8387, Cook County, Illinois","B23006_023",166,91
"6356","17031838800","Census Tract 8388, Cook County, Illinois","B01001_001",3173,380
"6357","17031838800","Census Tract 8388, Cook County, Illinois","B02001_002",1489,375
"6358","17031838800","Census Tract 8388, Cook County, Illinois","B17007_002",170,75
"6359","17031838800","Census Tract 8388, Cook County, Illinois","B19013_001",25332,2842
"6360","17031838800","Census Tract 8388, Cook County, Illinois","B23006_023",122,64
"6361","17031839000","Census Tract 8390, Cook County, Illinois","B01001_001",8789,751
"6362","17031839000","Census Tract 8390, Cook County, Illinois","B02001_002",6041,613
"6363","17031839000","Census Tract 8390, Cook County, Illinois","B17007_002",1148,586
"6364","17031839000","Census Tract 8390, Cook County, Illinois","B19013_001",102188,24116
"6365","17031839000","Census Tract 8390, Cook County, Illinois","B23006_023",4609,620
"6366","17031839100","Census Tract 8391, Cook County, Illinois","B01001_001",7352,548
"6367","17031839100","Census Tract 8391, Cook County, Illinois","B02001_002",4416,533
"6368","17031839100","Census Tract 8391, Cook County, Illinois","B17007_002",639,228
"6369","17031839100","Census Tract 8391, Cook County, Illinois","B19013_001",94667,8261
"6370","17031839100","Census Tract 8391, Cook County, Illinois","B23006_023",3913,411
"6371","17031839200","Census Tract 8392, Cook County, Illinois","B01001_001",2452,338
"6372","17031839200","Census Tract 8392, Cook County, Illinois","B02001_002",405,189
